,sku,title,quantity,total_price,base_price,order_code,state,status,pickup_point_id,city,delivery_mode,creation_date,is_kaspi_delivery,courier_transmission_date,express,firstMileCourier,order_delivery_cost_for_seller,delivery_cost,delivery_address_city,Delivery_type,Date
1366,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,31987,31987,389211700,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722343880370,True,1722429437000.0,False,,1679,0,Сарыагаш,Zammler,2024-07-30
1362,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,31987,31987,389182485,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722339112076,True,1722429424000.0,False,,1679,0,Алматы,Zammler,2024-07-30
1345,6201364_802863,Инфракрасный обогреватель Тепломакс Курортный городок настенный 60х105 см,1,7980,7980,389268172,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722353099601,True,1722436706000.0,False,,783,0,Павлодар,Zammler,2024-07-30
1336,110854724_337077044,Вентилятор SAMGAU MF45 черный,2,63974,31987,389219454,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722344939981,True,,False,,3023,0,Усть-Каменогорск,Zammler,2024-07-30
1334,961720850,18624015_166177777,1,9600,9600,389166765,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722337104334,True,1722338389000.0,True,,727,995,Астана,Express,2024-07-30
1333,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,31987,31987,389188595,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722340085977,True,,False,,0,0,Алматы,Zammler,2024-07-30
1338,107585128_607294974,"Комплект 2-спальный Kafuman 20112022, наволочки: 50x70 см, сатин",1,8700,8700,389134434,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_LOCAL,1722332227904,True,1722333000000.0,True,,727,995,Астана,Express,2024-07-30
1346,101308666_101917011,TAMISH Hotel 2000975933783 70х140,1,4900,4900,389240371,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1722348398816,True,1722429422000.0,False,,0,0,,Zammler,2024-07-30
1339,119327450_209698967,Вентилятор увлажнитель WU-FS01B1 черный,1,36000,36000,389286956,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_LOCAL,1722358019469,True,,False,,1007,0,Алматы,Zammler,2024-07-30
1365,114951188_214813736,"Подушка  263761 пух искусственный, хлопок, 50x70 см",2,5600,2800,389782393,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722472794055,True,1722515670000.0,False,,783,0,Алматы,Zammler,2024-07-31
1355,107197569_447988306,Махровый халат Eswed ZMU1907_new_9387 белый 50,1,10990,10990,389574253,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722424226179,True,1722515667000.0,False,,615,0,Астана,Zammler,2024-07-31
1372,106825700_686944513,"Moontex наматрасник на резинке Moon-002 160x200 см, хлопок, сатин",1,10000,10000,389478302,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1722410904921,True,1722429429000.0,False,,783,0,,Zammler,2024-07-31
1342,111249144_302285232,"Aline Home подушка RER5070 пух искусственный, сатин, 50x70 см",1,2300,2300,389595593,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722427902735,True,1722432093000.0,True,,0,995,Астана,Express,2024-07-31
1363,114127047_502733159,Махровый халат 15262203 белый XL,1,9800,9800,389751296,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1722455200002,True,1722515664000.0,False,,783,0,,Zammler,2024-07-31
1341,110741383_060889925,Батут 511,1,24900,24900,389605234,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1722429026065,False,,,,0,0,,Pickup,2024-07-31
1344,118122240_323586096,Вентилятор Marta MT-FN2550 черный,1,42000,42000,389839006,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1722490148117,True,,True,,0,995,Астана,Express,2024-08-01
1349,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,32300,32300,389924947,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722503096735,True,1722505435000.0,True,,1511,995,Астана,Express,2024-08-01
1348,106738811_161850057,"Наматрасник на резинке 892099 180x200 см, хлопок белый",1,10000,10000,389929607,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722503133442,True,1722506059000.0,True,,727,995,Астана,Express,2024-08-01
1353,109321516_800145545,Ортопедическая подушка Ipekce Visco Elastic Mould medic pillow,2,23600,11800,390240409,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_LOCAL,1722574396837,True,,False,,0,0,Алматы,Zammler,2024-08-01
1370,681925626,"Набор полотенец Aknazhome/love 140x70 см 2 шт, махровая ткань",1,8900,8900,390106254,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1722530285832,True,1722599419000.0,False,,783,0,Туркестан,Zammler,2024-08-01
1369,103391332_973758920,"Турция полотенце 9196BMP 140x70 см 1 шт, махровая ткань",1,5000,5000,390184620,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1722546238749,True,1722599418000.0,False,,615,0,,Zammler,2024-08-01
1368,109321516_800145545,Ортопедическая подушка Ipekce Visco Elastic Mould medic pillow,1,11800,11800,389932119,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1722503245768,True,1722599422000.0,False,,615,0,Алматы,Zammler,2024-08-01
1354,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,32300,32300,390164130,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722539963928,True,1722585696000.0,True,,1511,995,Астана,Express,2024-08-01
1352,103391332_973758920,"Турция полотенце 9196BMP 140x70 см 1 шт, махровая ткань",1,5000,5000,390146982,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1722538103471,True,,False,,0,0,,Zammler,2024-08-01
1360,120766966_073583708,"Покрывало Муслиновое покрывало на двуспальную кровать 200x230 см, хлопок, муслин",1,10990,10990,390153379,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1722538556916,True,,False,,783,0,Бесагаш,Zammler,2024-08-01
1357,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,32300,32300,390084025,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_LOCAL,1722525645475,True,,False,,1007,0,Алматы,Zammler,2024-08-01
1351,109321516_800145545,Ортопедическая подушка Ipekce Visco Elastic Mould medic pillow,1,11800,11800,389968200,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722508034248,True,1722510038000.0,True,,727,995,Астана,Express,2024-08-01
1361,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,34000,34000,390385712,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722595842579,True,1722598229000.0,True,,1511,995,Астана,Express,2024-08-02
1359,101891355_147687961,Вентилятор Азия Бренд FA3IN1 синий,1,12000,12000,390362871,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722592604789,True,1722596173000.0,True,,727,995,Астана,Express,2024-08-02
1358,107650209_904912838,"Karaca Home полотенце ZMU1915 200x100 см 1 шт, хлопок",1,2900,2900,390366161,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722592620392,True,1722595198000.0,True,,0,995,Астана,Express,2024-08-02
1356,111249144_302285232,"Aline Home подушка RER5070 пух искусственный, сатин, 50x70 см",2,4600,2300,390354928,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722591569222,True,1722592974000.0,True,,0,995,Астана,Express,2024-08-02
1386,110854724_168362306,SAMGAU MF45 черный,1,34000,34000,390771512,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722681528647,True,1722687646000.0,False,,1679,0,Талгар,Zammler,2024-08-03
1395,109321516_696040048,Ортопедическая подушка Ipekce Visco Elastic Mould medic pillow,1,11800,11800,390958289,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722714745988,True,1722866359000.0,False,,783,0,Уральск,Zammler,2024-08-03
1371,102057254_206766635,"Самойловский Текстиль подушка Белая ветка 70x50 см, полиэстер",1,3299,3299,390676034,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722667589546,True,1722687635000.0,False,,0,0,Костанай,Zammler,2024-08-03
1373,103391332_973758920,"Турция полотенце 9196BMP 140x70 см 1 шт, махровая ткань",1,5000,5000,390724231,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1722674868902,True,1722687717000.0,False,,615,0,,Zammler,2024-08-03
1393,120864729_147622057,"Скатерть 483763117 300x160 см, полиэстер",1,9999,9999,390970554,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1722719379772,True,1722866351000.0,False,,783,0,,Zammler,2024-08-03
1364,110854724_337077044,Вентилятор SAMGAU MF45 черный,1,34000,34000,390712004,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1722672451577,True,,False,,1679,0,Семей,Zammler,2024-08-03
1379,113612608_592763867,Шатер 756067 синий,1,28000,28000,391246798,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722781816170,True,1722866362000.0,False,,1679,0,Лисаковск,Zammler,2024-08-04
1380,111612771_784493609,"Полотенце для ног. Цвет бледно розовый.100%хлопок, фирма Памукорен. Турция. Размер   50*90.",1,2890,2890,391304180,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1722791178233,True,1722866353000.0,False,,0,0,,Zammler,2024-08-04
1374,116461514_956295683,Вафельный халат 065204598 белый 44,1,8400,8400,391401915,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1722829134775,True,,False,,615,0,,Zammler,2024-08-04
1433,106193376_236360843,"Набор полотенец 1000007 90x50 см 3 шт, махровая ткань",1,8390,8390,391235734,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1722779494669,True,1722866348000.0,False,,783,0,,Zammler,2024-08-04
1375,112640552_760908466,"Style Home зеркало STK800 80x80 см, настенное, настольное",1,24000,24000,391409217,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722829937751,True,1722869823000.0,False,,1007,0,Астана,Zammler,2024-08-04
1390,106193376_236360843,"Набор полотенец 1000007 90x50 см 3 шт, махровая ткань",1,8390,8390,391194831,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722772905848,True,1722866331000.0,False,,783,0,Алматы,Zammler,2024-08-04
1397,106193376_236360843,"Набор полотенец 1000007 90x50 см 3 шт, махровая ткань",1,8390,8390,391445640,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1722837403346,True,1722866329000.0,False,,783,0,,Zammler,2024-08-05
1376,108377215_218450765,Махровый халат VAROL 868164451836 белый XL,1,10900,10900,391496803,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1722844668427,True,1722866345000.0,False,,615,0,Астана,Zammler,2024-08-05
1389,106193376_236360843,"Набор полотенец 1000007 90x50 см 3 шт, махровая ткань",1,8390,8390,391765640,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1722884092755,True,1722946893000.0,False,,783,0,,Zammler,2024-08-05
1381,108377215_218450765,Махровый халат VAROL 868164451836 белый XL,1,10900,10900,391646007,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722864041597,True,1722947806000.0,False,,783,0,Кокшетау,Zammler,2024-08-05
1388,106193376_236360843,"Набор полотенец 1000007 90x50 см 3 шт, махровая ткань",2,16780,8390,392117112,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1722955665799,True,1723036283000.0,False,,1231,0,Кокшетау,Zammler,2024-08-06
1394,107650209_904912838,"Karaca Home полотенце ZMU1915 200x100 см 1 шт, хлопок",3,8700,2900,392634471,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723054191882,True,1723119993000.0,False,,615,0,Астана,Zammler,2024-08-07
1385,114323923_780483240,"Monalife Homestore скатерть 486953 300x160 см, хлопок, тефлон",1,11900,11900,392646380,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1723055989002,True,,False,,615,0,Астана,Zammler,2024-08-07
1396,102057390_193641455,"Самойловский Текстиль подушка Белая ветка 70x70 см, полиэстер",2,8800,4400,392459298,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723027572780,True,1723102961000.0,False,,615,0,Астана,Zammler,2024-08-07
1383,111950159_164105755,Вентилятор E-2828 черный,1,38000,38000,392551857,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1723041485517,True,,True,,1511,995,Астана,Express,2024-08-07
1405,106193376_236360843,"Набор полотенец 1000007 90x50 см 3 шт, махровая ткань",1,8390,8390,393148536,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723174634674,True,1723213425000.0,False,,615,0,Астана,Zammler,2024-08-08
1392,112640491_046095660,"Style Home зеркало STK800 80x80 см, настенное, настольное",1,23000,23000,393072522,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723141504680,True,1723182084000.0,True,,1511,995,Астана,Express,2024-08-08
1387,101441753_789284631,Автохолодильник Alpicool компрессорный C50 50 л серый,1,93000,93000,392842772,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723106970216,True,1723108540000.0,True,,3023,995,Астана,Express,2024-08-08
1384,113612608_592763867,Шатер 756067 синий,1,32000,32000,392790280,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1723099439180,True,,False,,0,0,Костанай,Zammler,2024-08-08
1409,108377215_218450765,Махровый халат VAROL 868164451836 белый XL,1,10900,10900,393426176,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723205061602,True,1723299623000.0,False,,615,0,Астана,Zammler,2024-08-09
1572,115771375,Массажное кресло Yutu Y-8806B до 130 кг 6 программ,1,279000,279000,393362987,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1723199144411,True,,False,,4479,0,Жетысай,Zammler,2024-08-09
1547,115771375,Массажное кресло Yutu Y-8806B до 130 кг 6 программ,1,279000,279000,393363992,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1723199070842,True,,False,,4479,0,Жетысай,Zammler,2024-08-09
1574,115771375,Массажное кресло Yutu Y-8806B до 130 кг 6 программ,1,279000,279000,393365951,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1723199370629,True,,False,,4479,0,Жетысай,Zammler,2024-08-09
1434,103391332_973758920,"Турция полотенце 9196BMP 140x70 см 1 шт, махровая ткань",1,5000,5000,393525996,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1723217483559,True,1723375036000.0,False,,615,0,Астана,Zammler,2024-08-09
1407,102057254_206766635,"Самойловский Текстиль подушка Белая ветка 70x50 см, полиэстер",2,6598,3299,393412130,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1723203383931,True,1723299631000.0,False,,615,0,Астана,Zammler,2024-08-09
1417,115682439_837017856,"Набор полотенец 946025 140x70 см 2 шт, хлопок",1,8900,8900,393601951,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1723227034266,True,1723375041000.0,False,,783,0,,Zammler,2024-08-09
1403,112640495_878829790,"Style Home зеркало STK900 90x90 см, настенное, настольное",5,120000,24000,393293041,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1723191559558,True,,False,,3023,0,Актау,Zammler,2024-08-09
1402,112640495_878829790,"Style Home зеркало STK900 90x90 см, настенное, настольное",1,24000,24000,393289840,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1723191635798,True,,False,,1679,0,Актау,Zammler,2024-08-09
1406,101308666_101917011,TAMISH Hotel 2000975933783 70х140,2,9800,4900,393530712,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1723218089199,True,1723299624000.0,False,,783,0,Петропавловск,Zammler,2024-08-09
1391,117500632_108656830,Комплект 18624015_166177777 белый M,1,8800,8800,393188839,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1723181276247,True,,True,,0,995,Астана,Express,2024-08-09
1398,110854724_168362306,Вентилятор SAMGAU MF45 черный,1,35000,35000,393487865,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1723213010207,True,,False,,1007,0,Астана,Zammler,2024-08-09
